review_id;user_id;book_id;stars;review
3670;730;3950;4;
1288;1348;4126;2;
214;1463;3086;5;
3762;906;3161;1;
2262;1266;4507;4;
3930;1792;1316;5;
2064;1232;2612;3;
4348;1443;3869;5;
2863;968;4080;5;
2524;573;5164;3;
3639;1340;1118;5;
3568;1945;1561;2;
2864;658;2732;1;
937;1595;3840;3;
126;1759;2182;2;
730;801;3459;4;
4530;759;4919;4;
3391;51;3581;3;
339;1790;6478;2;
4433;646;1925;3;
4005;1237;2745;4;
4708;45;3004;4;
1194;105;776;2;
3708;909;2162;2;
1277;1786;2231;5;
3229;668;3020;4;
1950;386;4457;5;
2961;804;5434;4;
4669;800;2838;3;
741;1541;3123;3;
1707;1789;155;4;
1284;784;2510;1;44766
563;1733;4579;1;
844;1599;6239;2;
3450;158;870;3;
2872;1229;2069;1;
1259;609;1950;1;
468;34;1851;2;
3327;1006;5159;3;
976;774;1807;5;
4544;898;3165;4;
473;116;5108;1;
4364;1195;5994;5;
4117;1325;715;3;
1170;526;1647;5;
4415;1109;2323;2;
1474;14;3695;4;
3863;600;3915;5;
1442;1149;6592;4;
2363;443;6803;4;
1756;575;3665;5;
1499;36;5831;5;
4374;1698;2596;4;
4340;26;2643;1;
2228;826;6100;2;
2375;1989;601;4;
1507;1235;4200;3;
3473;569;4455;2;
1460;1769;4231;4;
3173;350;1217;1;
3721;482;3341;4;
4985;1503;4050;1;
3298;177;4470;5;44779
1461;1983;2269;3;
4213;767;116;1;
1051;1867;1744;3;
144;558;6414;5;
2201;611;545;5;
690;1867;3283;1;
3633;1708;5759;5;
200;842;4453;4;
1447;1720;6730;3;
1181;1516;965;1;
3743;1879;2702;4;
2133;930;5071;1;
4197;499;1904;5;
414;200;2638;2;
3607;222;2780;4;
289;1091;3751;1;
1005;1455;4158;3;
3673;982;440;3;
4256;499;2771;2;
1021;979;3200;3;
4148;805;5610;4;
1814;896;2262;1;
4938;1242;4977;5;
1601;415;5019;5;
3511;384;3478;3;44793
3811;961;3746;4;
4793;1036;5455;4;
4566;1462;266;4;
449;330;888;1;
3255;1192;2052;3;
2956;621;5120;3;
386;1402;5482;4;
1123;1594;5632;1;
3903;1741;4404;4;
3525;542;4470;5;
1836;151;624;2;
1205;1677;710;1;
3634;1322;3190;1;
2432;1894;3376;1;
106;1866;4141;4;
1119;855;5472;5;
2569;662;6236;5;
1437;173;6311;2;
3706;289;6396;1;
252;1940;3960;1;
615;1337;4131;5;
3353;827;6095;5;
4770;649;1174;3;
2022;1360;5720;3;
